"CSIScontractID","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","UnmodifiedIsFullAndOpen","UnmodifiedIsSomeCompetition","UnmodifiedIsOnlyOneSource","UnmodifiedIsFollowonToCompetedAction","Unmodifiedmultipleorsingleawardidc","UnmodifiedAwardOrIDVcontractactiontype","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","MajorCommandID","simplearea","isAnyRnD1to5","obligatedAmountRnD1to5","firstSignedDateRnD1to5","UnmodifiedRnD1to5","ï..6964","X1","X0","X0.1","X1.1","X0.2","SINGLE.AWARD","X1.2","Indefinite.Delivery.Contract","NumberOfOffersReceived","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","multipleorsingleawardidc","addmultipleorsingawardidc","AwardOrIDVcontractactiontype"
18631081,NA,"6/5/2009","6/5/2009",15,705336458.7,705336458.7,705336458.7,2008,2013,1,"M6785407D5032","5",NA,NA,63335,NA,"1700","M67854",NA,NA,"","0","","A",NA,TRUE,NA,NA,705336458.7,"00:00.0","00:00.0",149351294.8,151304232.3,151304232.3,40532026.88,40374526.88,40374526.88,509241000,509241000,509241000,NA,0,1,0,1,1,7,1,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2943","Products",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24565271,NA,"10/31/2010","10/31/2010",2,2810625,2810625,2810625,2010,2010,1,"W58P0509D0006","3",NA,NA,264951,NA,"2100","W58P05",NA,NA,"J","0","FAIR","D",NA,TRUE,NA,NA,2810625,"00:00.0","00:00.0",0,0,0,0,0,0,2810625,2810625,2810625,NA,0,1,0,0,0,1,1,0,1,NA,NA,"MULTIPLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","0","1","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
24869255,NA,"6/30/2010","6/30/2010",3,2667396.94,2667396.94,2667396.94,2009,2011,1,"W912P909D0545","2",NA,NA,30486,NA,"2100","W912P9",NA,NA,"J","0","","A",NA,TRUE,NA,NA,2667396.94,"00:00.0","00:00.0",482395,482395,482395,0,0,0,2185002,2185002,2185002,NA,1,1,0,1,1,0,0,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24720231,NA,"7/4/2013","7/4/2013",27,45947628,45947628,46296628,2010,2013,1,"W9126G08D0057","5",NA,NA,43564,NA,"2100","W9126G",NA,NA,"J","0","","A",NA,TRUE,NA,NA,45947628,"00:00.0","00:00.0",0,0,0,4381628,4381628,3065628,41566000,41566000,43231000,NA,0,1,0,0,0,23,1,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18499223,NA,"12/31/2010","12/31/2010",3,4583381.61,4583381.61,4583381.61,2010,2010,1,"HTC71109D5004","540",NA,NA,23522,NA,"9776","HTC711",NA,NA,"J","0","FAIR","D",NA,TRUE,NA,NA,4583381.61,"00:00.0","00:00.0",0,0,0,-74219.99,-74219.99,-74219.99,4743972.8,4743972.8,4743972.8,NA,0,1,0,0,0,1,1,0,1,0,0,"MULTIPLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","0","1","0","0","MULTIPLE AWARD","1","Indefinite Delivery Contract"
3315297,NA,"12/18/2009","12/18/2009",2,85703.62,85703.62,85703.62,2009,2010,0,"","N0040609P9826",NA,NA,23356,NA,"1700","N00406",NA,NA,"J","0","","A",NA,TRUE,NA,NA,85703.62,"00:00.0","00:00.0",0,0,0,0,0,0,85703.62,85703.62,85703.62,NA,0,1,0,0,0,0,0,1,1,NA,NA,NA,"Purchase Order","00:00.0","00:00.0","","ORG-2937","Products",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","NULL","NULL","NULL","0","Purchase Order"
25580348,NA,"9/30/2013","9/30/2013",141,30038220.63,30038220.63,30038220.63,2013,2013,0,"","W912PB13X0002",NA,NA,23356,NA,"2100","W912PB",NA,NA,"K","0","","A",NA,TRUE,NA,NA,30038220.63,"00:00.0","00:00.0",0,0,0,0,0,0,1026232.25,1026232.25,1026232.25,NA,0,1,0,0,0,0,0,1,1,NA,NA,NA,"Definitive Contract","00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","1","NULL","NULL","NULL","0","Definitive Contract"
22783766,NA,"7/31/2012","7/31/2012",3,1580580,1580580,1580580,2010,2011,1,"SPRTA109G0001","174",NA,NA,427658,NA,"97AS","SPRTA1",NA,NA,"J","0","","A",NA,TRUE,NA,NA,1580580,"00:00.0","00:00.0",0,0,0,0,0,0,1659609,1659609,1659609,NA,1,1,1,0,0,0,0,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2787","Products",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24890510,NA,"5/31/2008","5/31/2008",2,15942432.22,15942432.22,15942432.22,2008,2008,1,"W912SU07D0002","4",NA,NA,145006,NA,"2100","W912SU",NA,NA,"J","0","","A",NA,TRUE,NA,NA,15942432.22,"00:00.0","00:00.0",-5296392.78,-5296392.78,-5296392.78,0,0,0,21238825,21238825,21238825,NA,0,1,0,1,1,0,0,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2876","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
19057564,NA,"2/27/2009","2/27/2009",1,64267,64267,64267,2009,2009,1,"N4425508D3009","5",NA,NA,123465,NA,"1700","N44255",NA,NA,"J","0","","A",NA,TRUE,NA,NA,64267,"00:00.0","00:00.0",0,0,0,0,0,0,64267,64267,64267,4,0,0,0,0,0,0,0,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2940","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24865039,NA,"12/31/2011","12/31/2011",9,12400197.7,12400197.7,12400197.7,2009,2011,1,"W912P807D0062","15",NA,NA,169036,NA,"2100","W912P8",NA,NA,"J","0","FAIR","D",NA,TRUE,NA,NA,12400197.7,"00:00.0","00:00.0",3361197.7,3361197.7,3361197.7,0,0,0,9039000,9039000,9039000,NA,0,1,0,8,1,0,0,0,1,NA,NA,"MULTIPLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","0","1","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
1227896,NA,"4/10/2013","4/10/2013",11,1628231.24,1628231.24,1628231.24,2011,2013,0,"","FA301011C0013",NA,NA,23356,NA,"5700","FA3010",NA,NA,"J","0","","D",NA,TRUE,NA,NA,1628231.24,"00:00.0","00:00.0",0,0,0,133073.0296,133073.0296,133073.0296,1480100,1480100,1480100,NA,0,1,0,0,0,5,1,0,1,NA,NA,NA,"Definitive Contract","00:00.0","00:00.0","","ORG-2843","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","0","1","NULL","NULL","NULL","0","Definitive Contract"
24904453,NA,"6/30/2008","6/4/2008",1,729075.78,729075.78,729075.78,2008,2008,1,"W917BG07D0010","7",NA,NA,66741,NA,"2100","W917BG",NA,NA,"J","0","","A",NA,TRUE,NA,NA,729075.78,"00:00.0","00:00.0",0,0,0,0,0,0,729075.78,729075.78,729075.78,4,0,0,0,0,0,0,0,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18189595,NA,"10/30/2016","10/30/2012",3,469817.23,469817.23,1147412.11,2010,2012,1,"HC101307D2006","2262",NA,NA,43880,NA,"97AK","HC1013",NA,NA,"J","0","","A",NA,TRUE,NA,NA,469817.23,"00:00.0","00:00.0",0,0,0,338379,338379,0,131438.23,131438.23,1147412.11,NA,0,1,0,0,0,2,1,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
26143375,NA,"11/13/2012","11/13/2012",1,621300,621300,621300,2013,2013,1,"SPM3S113GZ001","WU02",NA,NA,97679,NA,"97AS","SPM3S1",NA,NA,"J","0","","A",NA,TRUE,NA,NA,621300,"00:00.0","00:00.0",0,0,0,0,0,0,621300,621300,621300,3,0,0,0,0,0,0,0,1,1,NA,NA,"SINGLE AWARD","Basic Ordering Agreement","00:00.0","00:00.0","","ORG-2786","Products",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1","1","NULL","NULL","SINGLE AWARD","0","Basic Ordering Agreement"
18630652,NA,"8/4/2010","8/4/2010",40,548220934.9,549811301,549811301,2008,2013,1,"M6785407D5031","6",NA,NA,106142,NA,"1700","M67854",NA,NA,"J","0","","A",NA,TRUE,NA,NA,548220934.9,"00:00.0","00:00.0",21001177.95,21001177.95,21001177.95,149850433.6,152289942.1,152289942.1,376644117,376644117,376644117,NA,0,1,0,3,1,25,1,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2943","Products",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
20903267,NA,"11/22/2011","11/22/2011",1,36679.77,36679.77,36679.77,2012,2012,1,"SPM20005D2007","H814",NA,NA,112700,NA,"97AS","SPM200",NA,NA,"J","0","","A",NA,TRUE,NA,NA,36679.77,"00:00.0","00:00.0",0,0,0,0,0,0,36679.77,36679.77,36679.77,5,0,0,0,0,0,0,0,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2785","Products",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24715133,NA,"3/13/2009","3/13/2009",11,3958904.31,4287439,4287439,2007,2013,1,"W9126004D0003","7033",NA,NA,104401,NA,"2100","W91260",NA,NA,"U","0","FAIR","D",NA,FALSE,NA,NA,3958904.31,"00:00.0","00:00.0",2517293,2807462,2807462,0,0,0,1375733,1375733,1375733,NA,0,1,0,5,1,0,0,0,1,NA,NA,"MULTIPLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2871","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","0","1","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
25840327,NA,"9/30/2012","9/30/2012",99,23235838,23235838,23235838,2013,2013,1,"HTC71109D0039","9200",NA,NA,95611,NA,"9776","HTC711",NA,NA,"K","0","FAIR","A",NA,TRUE,NA,NA,23235838,"00:00.0","00:00.0",0,0,0,0,0,0,23235838,23235838,23235838,20,0,0,0,0,0,0,0,0,1,NA,NA,"MULTIPLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","0","1","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
10072074,NA,"6/30/2014","2/29/2012",2,30916156.98,30916156.98,30916156.98,2010,2011,1,"FA821310D0012","2",NA,NA,89682,NA,"5700","FA8213",NA,NA,"J","0","","A",NA,TRUE,NA,NA,30916156.98,"00:00.0","00:00.0",0,0,0,0,0,0,30916156.98,30916156.98,30916156.98,NA,0,1,0,0,0,0,0,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2825","Products",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
20430021,NA,"1/30/2012","1/30/2012",12,372964518.7,372964518.7,372964518.7,2011,2012,1,"SP060011D0450","B001",NA,NA,32258,NA,"97AS","SP0600",NA,NA,"K","0","","A",NA,TRUE,NA,NA,372964518.7,"00:00.0","00:00.0",0,0,0,37046676,37046676,501629.9,180745475.2,180745475.2,203276647.2,NA,0,1,0,0,0,2,1,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2775","Products",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
8313750,NA,"4/28/2012","4/28/2012",11,5010107,5010107,5010107,2010,2012,0,"","W912DQ10C4034",NA,NA,23356,NA,"2100","W912DQ",NA,NA,"J","0","","A",NA,TRUE,NA,NA,5010107,"00:00.0","00:00.0",123271,123271,123271,0,0,0,4886836,4886836,4886836,NA,0,1,0,9,1,0,0,1,1,NA,NA,NA,"Definitive Contract","00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","1","1","NULL","NULL","NULL","0","Definitive Contract"
24563040,NA,"12/28/2012","12/28/2012",112,3453496270,3453496270,3453496270,2009,2013,1,"W56HZV09D0111","2",NA,NA,261924,NA,"2100","W56HZV",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,3453496270,"00:00.0","00:00.0",795820671.1,795820671.1,795820671.1,1601213857,1601213857,1601213857,1055910053,1055910053,1055910053,NA,0,1,0,45,1,41,1,0,1,NA,NA,"MULTIPLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","0","1","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
8392667,NA,"8/23/2013","8/23/2013",16,36588943.22,36588943.22,36588943.22,2011,2013,0,"","W912L511C0002",NA,NA,23356,NA,"2100","W912L5",NA,NA,"J","0","","D",NA,TRUE,NA,NA,36588943.22,"00:00.0","00:00.0",2680443.222,2680443.222,2680443.222,0,0,0,33908500,33908500,33908500,NA,0,1,0,14,1,0,0,0,1,NA,NA,NA,"Definitive Contract","00:00.0","00:00.0","","ORG-2869","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","0","1","NULL","NULL","NULL","0","Definitive Contract"
24628859,NA,"5/23/2009","5/23/2009",1,21218400,21218400,21218400,2009,2009,1,"W911RQ09D0007","2",NA,NA,173669,NA,"2100","W911RQ",NA,NA,"J","0","","A",NA,TRUE,NA,NA,21218400,"00:00.0","00:00.0",0,0,0,0,0,0,21218400,21218400,21218400,1,0,0,0,0,0,0,0,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
20424498,NA,"4/30/2008","4/30/2008",1,499382415,499382415,499382415,2007,2007,1,"SP060007D0470","B001",NA,NA,82384,NA,"97AS","SP0600",NA,NA,"K","0","","A",NA,TRUE,NA,NA,499382415,"00:00.0","00:00.0",0,0,0,0,0,0,499382415,499382415,499382415,21,0,0,0,0,0,0,0,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2775","Products",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18630664,NA,"12/25/2012","12/25/2012",43,199208113.5,199208113.5,199208113.5,2010,2012,1,"M6785407D5031","18",NA,NA,106142,NA,"1700","M67854",NA,NA,"J","0","","A",NA,TRUE,NA,NA,199208113.5,"00:00.0","00:00.0",2370773.62,2370773.62,2370773.62,196492906.8,196492906.8,196492906.8,344433,344433,344433,NA,0,1,0,1,1,28,1,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2943","Products",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
2573640,NA,"7/20/2012","7/20/2012",1,149000,149000,149000,2012,2012,0,"","HTC71112P0873",NA,NA,23356,NA,"9776","HTC711",NA,NA,"J","0","","A",NA,TRUE,NA,NA,149000,"00:00.0","00:00.0",0,0,0,0,0,0,149000,149000,149000,9,0,0,0,0,0,0,0,1,1,NA,NA,NA,"Purchase Order","00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","1","1","NULL","NULL","NULL","0","Purchase Order"
8618160,NA,"8/31/2008","8/31/2008",3,36941,36941,36941,2007,2008,0,"","W91QEY07P0077",NA,NA,23356,NA,"2100","W91QEY",NA,NA,"J","0","","D",NA,TRUE,NA,NA,36941,"00:00.0","00:00.0",0,0,0,0,0,0,36941,36941,36941,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA,"Purchase Order","00:00.0","00:00.0","","ORG-2876","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","0","1","NULL","NULL","NULL","0","Purchase Order"
9131915,NA,"1/28/2011","1/28/2011",56,4241679.92,4241679.95,4241679.95,2007,2011,1,"DAAB0703DB006","195",NA,NA,90787,NA,"","",NA,NA,"","0","FAIR","A",NA,FALSE,NA,NA,4241679.92,"00:00.0","00:00.0",1003673,1003673,1003673,3005951.84,3005951.84,3005951.84,238060,238060,238060,NA,0,1,0,31,1,18,1,0,1,NA,NA,"MULTIPLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","0","1","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
24624744,NA,"7/31/2011","7/31/2011",2,18138024.4,18138024.4,18138024.4,2009,2010,1,"W911QY05D0004","15",NA,NA,233302,NA,"2100","W911QY",NA,NA,"J","0","","A",NA,TRUE,NA,NA,18138024.4,"00:00.0","00:00.0",0,0,0,0,0,0,17992817.71,17992817.71,17992817.71,NA,0,1,0,0,0,0,0,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18405381,NA,"8/31/2012","8/31/2012",3,201718.92,201718.92,201718.92,2011,2012,1,"HQ003409A3018","5",NA,NA,119608,NA,"97F5","HQ0034",NA,NA,"J","0","","A",NA,TRUE,NA,NA,201718.92,"00:00.0","00:00.0",0,0,0,0,0,0,193718.92,193718.92,193718.92,NA,0,1,0,0,0,0,0,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18501026,NA,"2/28/2011","2/28/2011",10,2412284.21,2412284.21,2412284.21,2011,2011,1,"HTC71110DW005","9004",NA,NA,115118,NA,"9776","HTC711",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,2412284.21,"00:00.0","00:00.0",0,0,0,0,0,0,2412284.21,2412284.21,2412284.21,9,0,0,0,0,0,0,0,0,1,NA,NA,"MULTIPLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","0","1","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
4293700,NA,"5/30/2012","5/30/2012",7,10283000,10283000,10283000,2010,2011,0,"","SP470110C0008",NA,NA,23356,NA,"97AS","SP4701",NA,NA,"J","0","","A",NA,TRUE,NA,NA,10283000,"00:00.0","00:00.0",0,0,0,4643000,4643000,4643000,5640000,5640000,5640000,NA,0,1,0,0,0,4,1,1,1,NA,NA,NA,"Definitive Contract","00:00.0","00:00.0","","ORG-2791","R&D",1,10283000,"00:00.0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","NULL","NULL","NULL","0","Definitive Contract"
10088477,NA,"12/5/2008","12/5/2008",6,685192.43,685192.43,685192.43,2007,2009,1,"FA860107D0008","5089",NA,NA,246657,NA,"5700","FA8601",NA,NA,"J","0","","D",NA,TRUE,NA,NA,685192.43,"00:00.0","00:00.0",36094.43,36094.43,36094.43,0,0,0,649098,649098,649098,NA,0,1,0,2,1,0,0,0,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2825","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","0","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
2964179,NA,"9/30/2013","9/30/2013",148,1636900781,1637458961,1643778368,2008,2013,0,"","N0002408C2217",NA,NA,23356,NA,"1700","",NA,NA,"","0","","A",NA,TRUE,NA,NA,1636900781,"00:00.0","00:00.0",4493707,4401934,4490253,1259198361,1427347946,13107074.62,3e+06,3e+06,3e+06,NA,0,1,0,27,1,57,1,1,1,NA,NA,NA,"Definitive Contract","00:00.0","00:00.0","","ORG-2941","Products",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","1","1","NULL","NULL","NULL","0","Definitive Contract"
24525299,NA,"9/30/2009","9/30/2009",3,117758262,117758262,117758262,2008,2009,1,"W31P4Q08D0001","2",NA,NA,11138,NA,"2100","W31P4Q",NA,NA,"J","0","","A",NA,TRUE,NA,NA,117758262,"00:00.0","00:00.0",217,217,217,0,0,0,117758045,117758045,117758045,NA,0,1,0,2,1,0,0,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
9131458,NA,"10/14/2012","10/14/2012",19,13237186.25,13237186.25,21539975.54,2010,2012,1,"DAAB0702DP001","177",NA,NA,18302,NA,"2100","W15P7T",NA,NA,"Y","M09","FAIR","A",NA,FALSE,NA,NA,13237186.25,"00:00.0","00:00.0",0,0,0,1100786.25,1100786.25,1100786.25,1080000,1080000,9382789.29,NA,0,1,0,0,0,2,1,0,1,NA,NA,"MULTIPLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
19324925,NA,"9/26/2008","9/26/2008",1,1286190,1286190,1286190,2008,2008,1,"N6523607D5113","9",NA,NA,308996,NA,"1700","N65236",NA,NA,"J","0","","A",NA,TRUE,NA,NA,1286190,"00:00.0","00:00.0",0,0,0,0,0,0,1286190,1286190,1286190,3,0,0,0,0,0,0,0,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2944","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
9369266,NA,"12/25/2010","12/25/2010",7,527897.05,527897.05,527897.05,2007,2010,1,"DAHA4003D0003","23",NA,NA,40079,NA,"2100","W912L7",NA,NA,"J","0","","D",NA,TRUE,NA,NA,527897.05,"00:00.0","00:00.0",63551.47,63551.47,63551.47,252570.58,252570.58,252570.58,211775,211775,211775,NA,0,1,0,2,1,2,1,0,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2869","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","0","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24619491,NA,"10/31/2011","10/31/2011",1,78500000,177548330,177548330,2008,2008,1,"W911NF07D0001","9005",NA,NA,411788,NA,"2100","W911NF",NA,NA,"J","0","","A",NA,TRUE,NA,NA,78500000,"00:00.0","00:00.0",0,0,0,0,0,0,78500000,177548330,177548330,99,0,0,0,0,0,0,0,1,1,NA,NA,"SINGLE AWARD","Indefinite Delivery Contract","00:00.0","00:00.0","","ORG-2877","R&D",1,78500000,"00:00.0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99","1","1","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
1434193,NA,"1/18/2012","1/18/2012",68,479931487,479931487,479931487,2007,2013,0,"","FA920007C0006",NA,NA,23356,NA,"5700","",NA,NA,"","0","","A",NA,FALSE,NA,NA,479931487,"00:00.0","00:00.0",0,0,0,99975461.64,447333792.2,447333792.2,67909915,67909915,67909915,NA,1,1,0,0,0,39,1,1,1,NA,NA,NA,"Definitive Contract","00:00.0","00:00.0","","ORG-2825","Services",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","1","NULL","NULL","NULL","0","Definitive Contract"
